%eval_id interface     ClTemp1100     ClTemp1130     ClTemp1200     ClTemp1230     ClTemp1330             f1 
63           NO_ID     24.6433882    21.22269442    26.11959826    23.88942635     26.6208301    383054.1257 
64           NO_ID    21.61816802    22.36596808    26.37670644    26.44097486     23.2075354    396818.2079 
65           NO_ID    20.81386023     23.7646664    23.30799431             28    26.68977849     383220.199 
66           NO_ID    24.34982121     25.0362636    22.46823723      25.657175    25.36405675    417048.8225 
67           NO_ID    23.38952368    22.68576212     23.6318405    25.50413308    23.16432434    429760.1232 
68           NO_ID    21.59731802      26.603015    27.70668217    24.33049443    26.81937597    367131.5079 
69           NO_ID    27.79702252    22.67384877    25.24075292    22.50588799    23.01430074    415529.2203 
70           NO_ID    26.24657138    25.44619555    26.56479717    20.85464716     22.0905785    407250.1892 
71           NO_ID     27.9104546    21.70212153    27.82480556    26.02505389     27.2732765    340807.0885 
72           NO_ID    27.39401029    22.58781843    27.36753274    24.55034756    27.20939816    356597.3931 
73           NO_ID             28    20.12043512    23.91840565    22.62922075     27.1719476    372221.6245 
74           NO_ID    26.74807001    20.13820071    25.02249384    22.56061448    26.68675854    383930.6939 
75           NO_ID    25.14401262    27.48239806             20    20.28297006    25.63232854      394155.33 
76           NO_ID    26.00555799    25.74036817       22.23277    22.10755051    21.68522765    409099.3051 
77           NO_ID    23.01327587     26.8613764    25.99919741             20    25.02654585    408128.6759 
78           NO_ID    21.08720489    23.42075708    26.04692273    22.45701914     24.4014568    414800.8321 
79           NO_ID    22.85330937    20.62656021    25.69794618    21.70343534    26.49834406    383054.1257 
80           NO_ID    22.12326179    20.16393914    27.63648488     25.6600545             20    426427.4519 
81           NO_ID    24.06722645    24.87700195    26.38202236    27.99751587             28    356287.0445 
82           NO_ID    24.69788421    25.41916787    25.26965767             28    27.66083218    373931.2865 
83           NO_ID    23.40220899    20.97087994    27.75817271             28    26.09461704    369344.9985 
84           NO_ID             28    25.70467287    25.06095811    20.39067973    20.73026006    411179.4939 
85           NO_ID    20.28719524     25.5246941     24.8167858    25.75982024     24.2939334    416906.8731 
86           NO_ID    25.72412599    23.34101061    26.49614467    26.90054082    24.91795172     383905.962 
87           NO_ID    25.04639859    24.24031538    22.84351472    24.37676835    27.12230846    388700.6868 
88           NO_ID    24.27733712    23.33255267    22.50039904    23.02147524             28    387478.0544 
89           NO_ID    23.70514982             20    27.52588923             20    26.78486004    398306.5788 
90           NO_ID    21.92899207    20.40484676    25.48621522             20    27.94816773    396036.1371 
91           NO_ID    24.35102669    25.72523988    21.65153958       23.81681    27.86643018    371687.7497 
92           NO_ID    21.74638487    20.72243038    23.85411142    24.78871956    27.60555274    387845.8559 
93           NO_ID             20    26.90538903             28    21.76070404    27.25555713    364156.3088 
94           NO_ID    27.20007147             20    23.69505462    23.58547993    26.21502539    392573.8534 
95           NO_ID    25.39977937     23.3306556    27.53662855    27.68054707    24.90910706    400559.5127 
96           NO_ID    23.42583299    25.21501293             28    22.73061813     26.0124901     386040.577 
97           NO_ID     27.7584539    23.66611723     26.5216139             20    21.97382097    414256.1634 
98           NO_ID     20.2047313    26.49418469             28    24.97160419    26.06494842    369849.6532 
99           NO_ID    24.08583998    21.33959204             28     26.8517139    25.77362797    369828.6798 
100          NO_ID    23.66690484    20.24307026    27.12708308     21.1883186    25.64518955    385597.2473 
101          NO_ID             28    22.74694854             28    25.94283465    25.83276953    354182.7112 
102          NO_ID     25.1919861    23.94308072    20.09084777    24.57083162     27.9064227    388332.8854 
103          NO_ID    23.50126542    23.01662669    24.98835072    23.58627543     26.2739896    401255.0215 
104          NO_ID    24.69703665     27.3450611    26.60547093    23.62189315    25.85072635    369828.6798 
105          NO_ID     24.9713018    21.62336674    27.47279707    24.31660898    27.87560582    372502.8138 
106          NO_ID    21.72342308             20    24.95641583    20.30944144    27.79027381    396111.0328 
107          NO_ID    23.95854968             28             20             20    25.75912589    401003.7508 
108          NO_ID    24.56023742    20.48305746    23.52237848    24.19923944    23.73044464    426393.0449 
109          NO_ID    26.71895322    25.92470108    25.44703479    22.79137184    23.87891819    405954.0965 
110          NO_ID    24.79564105             20             28    23.05061343    25.92280448     393300.499 
111          NO_ID    26.20030487    25.31889812    26.61728925    21.56146632    24.09380009    405697.4621 
112          NO_ID    26.45355123    21.26196993             28    27.44044647             28    340461.0242 
113          NO_ID    20.96764356    26.88017846    27.15676051    23.38318919    26.61596188    367451.6316 
114          NO_ID    24.07164958    23.72277555    23.86238816    23.23330595             28    387478.0544 
115          NO_ID    20.09496346    23.96322563    24.94194144             28    26.77615025    383403.1436 
116          NO_ID    24.30355952     27.4335119    24.94868504    23.78637793    25.64162823    386143.3406 
117          NO_ID    22.50481915    26.69483299    25.85905678             20    21.35793288    415127.1205 
118          NO_ID     26.8808481             20    25.51903369    27.84163542     25.4826256    403670.2426 
